1.78002,3.12E-05,
1.78502,3.45E-05,
1.79002,3.51E-05,
1.79502,3.56E-05,
1.80002,3.46E-05,
1.80502,0.00003475,
1.81002,0.000034625,
1.81502,3.43E-05,
1.82002,3.27E-05,
1.82502,3.19E-05,
1.83002,3.16E-05,
1.83502,3.04E-05,
1.84002,2.80E-05,
1.84502,2.59E-05,
1.85002,0.000025625,
1.85502,2.39E-05,
1.86002,2.18E-05,
1.86502,2.02E-05,
1.87002,0.000019375,
1.87502,1.76E-05,
1.88002,1.62E-05,
1.88502,1.50E-05,
1.89002,1.41E-05,
1.89502,1.21E-05,
1.90002,1.11E-05,
1.90502,0.000011,
1.91002,0.0000105,
1.91502,0.000008625,
1.92002,9.15E-06,
1.92502,9.23E-06,
1.93002,9.79E-06,
1.93502,0.000009,
1.94002,8.83E-06,
1.94502,9.19E-06,
1.95002,9.98E-06,
1.95502,1.05E-05,
1.96002,1.01E-05,
1.96502,9.94E-06,
1.97002,0.000011,
1.97502,1.26E-05,
1.98002,1.25E-05,
1.98502,1.34E-05,
1.99002,1.35E-05,
1.99502,1.42E-05,
2.00002,1.47E-05,
2.00502,0.000015,
2.01002,1.57E-05,
2.01502,1.50E-05,
2.02002,1.59E-05,
2.02502,1.58E-05,
2.03002,1.49E-05,
2.03502,1.66E-05,
2.04002,1.57E-05,
2.04502,1.65E-05,
2.05002,0.000014375,
2.05502,1.40E-05,
2.06002,1.51E-05,
2.06502,1.41E-05,
2.07002,1.38E-05,
2.07502,1.38E-05,
2.08002,1.27E-05,
2.08502,1.25E-05,
2.09002,1.16E-05,
2.09502,0.0000105,
2.10002,0.00001,
2.10502,9.31E-06,
2.11002,0.000009625,
2.11502,8.69E-06,
2.12002,0.00000825,
2.12502,7.79E-06,
2.13002,7.33E-06,
2.13502,6.65E-06,
2.14002,6.71E-06,
2.14502,5.94E-06,
2.15002,0.000006,
2.15502,5.81E-06,
2.16002,5.35E-06,
2.16502,5.46E-06,
2.17002,5.67E-06,
2.17502,5.58E-06,
2.18002,5.52E-06,
2.18502,5.31E-06,
2.19002,5.77E-06,
2.19502,6.19E-06,
2.20002,5.65E-06,
2.20502,6.29E-06,
2.21002,6.02E-06,
2.21502,5.60E-06,
2.22002,0.00000675,
2.22502,6.79E-06,
2.23002,6.17E-06,
2.23502,6.77E-06,
2.24002,7.04E-06,
2.24502,6.52E-06,
2.25002,6.77E-06,
2.25502,7.27E-06,
2.26002,0.000007375,
2.26502,6.94E-06,
2.27002,0.000006875,
2.27502,0.000007375,
2.28002,6.98E-06,
2.28502,6.77E-06,
2.29002,0.00000725,
2.29502,7.35E-06,
2.30002,7.21E-06,
2.30502,6.54E-06,
2.31002,0.00000675,
2.31502,6.65E-06,
2.32002,6.42E-06,
2.32502,6.33E-06,
2.33002,5.44E-06,
2.33502,0.000006,
2.34002,0.000006125,
2.34502,0.000005375,
2.35002,5.83E-06,
2.35502,6.06E-06,
2.36002,4.85E-06,
2.36502,5.23E-06,
2.37002,0.00000525,
2.37502,4.06E-06,
2.38002,4.04E-06,
2.38502,4.65E-06,
2.39002,0.00000375,
2.39502,0.000003625,
2.40002,3.71E-06,
2.40502,0.0000035,
2.41002,3.21E-06,
2.41502,3.71E-06,
2.42002,3.15E-06,
2.42502,3.23E-06,
2.43002,3.98E-06,
2.43502,0.000003625,
2.44002,3.96E-06,
2.44502,3.98E-06,
2.45002,3.27E-06,
2.45502,3.56E-06,
2.46002,0.000003625,
2.46502,0.000003875,
2.47002,0.000004125,
2.47502,4.10E-06,
2.48002,4.42E-06,
2.48502,4.08E-06,
2.49002,4.42E-06,
2.49502,0.000004375,
2.50002,0.000004375,
2.50502,4.69E-06,
2.51002,0.00000425,
2.51502,4.77E-06,
2.52002,4.79E-06,
2.52502,5.02E-06,
2.53002,4.15E-06,
2.53502,4.35E-06,
2.54002,4.29E-06,
2.54502,0.000004125,
2.55002,4.69E-06,
2.55502,4.85E-06,
2.56002,3.40E-06,
2.56502,4.58E-06,
2.57002,3.67E-06,
2.57502,3.96E-06,
2.58002,4.44E-06,
2.58502,3.90E-06,
2.59002,3.52E-06,
2.59502,3.31E-06,
2.60002,3.56E-06,
2.60502,3.19E-06,
2.61002,3.46E-06,
2.61502,3.04E-06,
2.62002,3.33E-06,
2.62502,2.69E-06,
2.63002,0.00000325,
2.63502,2.71E-06,
2.64002,2.65E-06,
2.64502,3.46E-06,
2.65002,2.65E-06,
2.65502,2.71E-06,
2.66002,3.04E-06,
2.66502,2.83E-06,
2.67002,2.96E-06,
2.67502,2.96E-06,
2.68002,2.58E-06,
2.68502,0.000002875,
2.69002,2.85E-06,
2.69502,0.000002875,
2.70002,2.77E-06,
2.70502,2.94E-06,
2.71002,3.35E-06,
2.71502,2.58E-06,
2.72002,3.19E-06,
2.72502,3.40E-06,
2.73002,3.02E-06,
2.73502,3.29E-06,
2.74002,0.000002875,
2.74502,3.46E-06,
2.75002,3.15E-06,
2.75502,3.60E-06,
2.76002,3.17E-06,
2.76502,3.33E-06,
2.77002,0.000003125,
2.77502,3.15E-06,
2.78002,3.08E-06,
2.78502,3.60E-06,
2.79002,0.0000035,
2.79502,0.000003,
2.80002,3.23E-06,
2.80502,2.94E-06,
2.81002,2.83E-06,
2.81502,3.23E-06,
2.82002,0.000003125,
2.82502,2.85E-06,
2.83002,2.94E-06,
2.83502,2.85E-06,
