0,176611095
0.005,225272148
0.01,262947698
0.015,250734116
0.02,196920766
0.025,128343402
0.03,74342215
0.035,46677492
0.04,31904963
0.045,25159787
0.05,23517389
0.055,24702163
0.06,26786999
0.065,28955446
0.07,31182913
0.075,33354298
0.08,35626758
0.085,37775025
0.09,39997978
0.095,42106387
0.1,44356420
0.105,46479030
0.11,48606046
0.115,50707832
0.12,52830100
0.125,54894980
0.13,57002298
0.135,58970596
0.14,61007932
0.145,63098425
0.15,65059480
0.155,66959967
0.16,68806711
0.165,70739006
0.17,72593164
0.175,74416786
0.18,76141548
0.185,77954027
0.19,79597218
0.195,81200087
0.2,82674867
0.205,84398114
0.21,85624321
0.215,86388430
0.22,86948794
0.225,87304143
0.23,87176622
0.235,87072003
0.24,87074352
0.245,87181480
0.25,87589140
0.255,87983052
0.26,88215923
0.265,88664872
0.27,88723284
0.275,88725187
0.28,88175793
0.285,87358648
0.29,85741655
0.295,83205713
0.3,79088640
0.305,73065097
0.31,64833582
0.315,55780167
0.32,46595749
0.325,38682298
0.33,31908948
0.335,26348426
0.34,22076590
0.345,18847095
0.35,15752955
0.355,12798419
0.36,10244766
0.365,8596532
0.37,7816380
0.375,7697382
0.38,7770304
0.385,7626312
0.39,7079524
0.395,6164379
0.4,5015344
0.405,3943482
0.41,3072036
0.415,2543620
0.42,2339647
0.425,2396200
0.43,2586235
0.435,2767406
0.44,2860576
0.445,2794095
0.45,2567535
0.455,2225207
0.46,1819457
0.465,1427796
0.47,1098182
0.475,878696
0.48,774247
0.485,775275
0.49,850488
0.495,956373
0.5,1057700
0.505,1118257
0.51,1124897
0.515,1063708
0.52,953512
0.525,811602
0.53,653440
0.535,510831
0.54,395531
0.545,325515
0.55,298205
0.555,310372
0.56,352374
0.565,407929
0.57,462998
0.575,504431
0.58,520996
0.585,512396
0.59,476348
0.595,419220
0.6,348914
0.605,281174
0.61,221619
0.615,176833
0.62,152911
0.625,148234
0.63,163657
0.635,191756
0.64,226867
0.645,262703
0.65,289043
