-3E-05,204005900
0.00497,248634825
0.00997,278384857
0.01497,260408146
0.01997,203776857
0.02497,133323219
0.02997,77149067
0.03497,46125641
0.03997,30085457
0.04497,22347258
0.04997,20171934
0.05497,20972852
0.05997,22701532
0.06497,24492432
0.06997,26371564
0.07497,28271316
0.07997,30156980
0.08497,31977597
0.08997,33906047
0.09497,35782587
0.09997,37644454
0.10497,39486061
0.10997,41321668
0.11497,43262005
0.11997,45033869
0.12497,46800433
0.12997,48710183
0.13497,50360233
0.13997,52095602
0.14497,53798120
0.14997,55597498
0.15497,57217811
0.15997,58920631
0.16497,60487000
0.16997,62190803
0.17497,63839234
0.17997,65305888
0.18497,66904352
0.18997,68377161
0.19497,69776721
0.19997,71276729
0.20497,72547494
0.20997,73556563
0.21497,74074316
0.21997,74285197
0.22497,73974659
0.22997,73579233
0.23497,73018838
0.23997,72283501
0.24497,71605627
0.24997,71198974
0.25497,70758770
0.25997,70082346
0.26497,69220334
0.26997,68014458
0.27497,66188756
0.27997,63732272
0.28497,60504682
0.28997,56103305
0.29497,50633331
0.29997,44129076
0.30497,36674601
0.30997,28801247
0.31497,21408500
0.31997,15017285
0.32497,10163456
0.32997,7012168
0.33497,5524063
0.33997,5396473
0.34497,6070254
0.34997,7062904
0.35497,7926852
0.35997,8424349
0.36497,8502833
0.36997,8158837
0.37497,7495138
0.37997,6602301
0.38497,5600225
0.38997,4565133
0.39497,3591547
0.39997,2750633
0.40497,2061863
0.40997,1536778
0.41497,1178238
0.41997,967054
0.42497,876421
0.42997,878545
0.43497,937621
0.43997,1021765
0.44497,1113031
0.44997,1189842
0.45497,1233322
0.45997,1246810
0.46497,1220047
0.46997,1159370
0.47497,1069094
0.47997,957521
0.48497,833968
0.48997,701502
0.49497,572570
0.49997,453314
0.50497,350273
0.50997,264811
0.51497,201119
0.51997,159086
0.52497,136637
0.52997,131672
0.53497,142769
0.53997,164924
0.54497,193408
0.54997,225648
0.55497,258819
0.55997,286874
0.56497,311308
0.56997,327433
0.57497,334253
0.57997,334936
0.58497,326913
0.58997,309683
0.59497,286142
0.59997,258098
0.60497,228683
0.60997,196053
0.61497,164598
0.61997,135429
0.62497,109443
0.62997,86932
0.63497,70124
0.63997,59367
0.64497,53698
0.64997,54095
0.65497,58809
0.65997,67147
0.66497,79654
0.66997,92761
0.67497,106296
0.67997,120853
0.68497,133403
0.68997,143915
0.69497,150196
0.69997,154413
0.70497,154576
0.70997,151605
0.71497,146037
0.71997,135980
0.72497,123652
0.72997,111144
0.73497,96389
0.73997,81843
0.74497,67605
0.74997,55337
0.75497,44910
0.75997,36876
0.76497,31322
0.76997,28611
0.77497,28749
0.77997,31197
0.78497,35785
0.78997,42558
0.79497,50384
0.79997,58468
0.80497,66803
0.80997,74829
0.81497,81137
0.81997,86111
0.82497,90538
0.82997,91508
0.83497,91008
0.83997,89035
0.84497,84845
0.84997,79075
0.85497,72016
0.85997,65132
0.86497,57041
0.86997,48330
0.87497,40863
0.87997,34226
0.88497,28591
0.88997,24416
0.89497,21758
0.89997,20532
0.90497,20816
0.90997,22179
0.91497,24895
0.91997,28323
0.92497,32449
0.92997,36649
0.93497,41044
0.93997,45237
0.94497,48052
0.94997,50787
0.95497,52563
0.95997,53534
0.96497,53134
0.96997,51378
0.97497,49467
0.97997,46191
0.98497,42249
0.98997,38160
0.99497,34024
0.99997,29322
1.00497,25151
1.00997,21070
1.01497,17676
1.01997,14998
1.02497,12952
1.02997,11394
1.03497,11045
1.03997,11031
1.04497,11635
1.04997,12877
1.05497,14480
1.05997,16502
1.06497,18520
1.06997,20533
1.07497,22561
1.07997,23853
1.08497,25349
1.08997,26165
1.09497,26176
1.09997,26500
1.10497,25903
1.10997,25051
1.11497,23469
1.11997,21633
1.12497,20226
1.12997,18089
